Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*JOL,Response*Focus
w10039944_eec,p49viqewix,Nick_Dissertation_EX1,1,1,2020-05-06T11:18:24-07:00,8.8615210056305,6,versionA_stim.csv,JOLVersionB.csv,"JOL Version B","Dissertation, JOL version B",,,,,,0,Instruct,-,5,"In this section, you will be presented with a series of word pairs.",Initial_Instruct,Instruct1,8703,,,-1,-1,,,,,0.818
w10039944_eec,p49viqewix,Nick_Dissertation_EX1,1,2,2020-05-06T11:18:39-07:00,15.333882808685,6,versionA_stim.csv,JOLVersionB.csv,"JOL Version B","Dissertation, JOL version B",,,,,,0,Instruct,-,10,"As you study, you will be asked to rate your ability to remember the second item in the pair if you were only shown the first at test. You will make these ratings using a 0 to 100 Scale.",,Instruct13,15088,,,-1,-1,,,,,0.803
w10039944_eec,p49viqewix,Nick_Dissertation_EX1,1,3,2020-05-06T11:18:50-07:00,11.444128036499,6,versionA_stim.csv,JOLVersionB.csv,"JOL Version B","Dissertation, JOL version B",,,,,,0,Instruct,-,10,"For example, if you are given the pair CAT - DOG, a rating of 0 indicates that you would not remember DOG at test, while a rating of 100 indicates full certainty that you would remember the word DOG at test.",,Instruct14,11218,,,-1,-1,,,,,1
w10039944_eec,p49viqewix,Nick_Dissertation_EX1,1,4,2020-05-06T11:19:03-07:00,12.175163984299,6,versionA_stim.csv,JOLVersionB.csv,"JOL Version B","Dissertation, JOL version B",,,,,,0,Instruct,-,10,"When making your ratings, it is criticial that you use the full range of the scale. You will be disqualified for only giving ratings of 0 or 100! After making your rating, press Enter to advance to the next pair.",,Instruct15,11948,,,-1,-1,,,,,1
w10039944_eec,p49viqewix,Nick_Dissertation_EX1,1,5,2020-05-06T11:19:05-07:00,2.1719441413879,6,versionA_stim.csv,JOLVersionB.csv,"JOL Version B","Dissertation, JOL version B",,,,,,0,Instruct,User,-,"You will now begin the study. Press Enter when you are ready to begin.",,Instruct16,1874,,,-1,-1,,,,,1
w10039944_eec,p49viqewix,Nick_Dissertation_EX1,1,6,2020-05-06T11:19:12-07:00,6.810436964035,6,versionA_stim.csv,JOLVersionB.csv,"JOL Version B","Dissertation, JOL version B",SHRIMP,FISH,BUFFER3,Buffer,93,92,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,6578,,,5630,5998,,,,70,1
w10039944_eec,p49viqewix,Nick_Dissertation_EX1,1,7,2020-05-06T11:19:16-07:00,4.0074489116669,6,versionA_stim.csv,JOLVersionB.csv,"JOL Version B","Dissertation, JOL version B",ICE,FROZEN,BUFFER3,Buffer,94,94,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,3732,,,2643,3347,,,,40,1
w10039944_eec,p49viqewix,Nick_Dissertation_EX1,1,8,2020-05-06T11:19:19-07:00,3.6329760551453,6,versionA_stim.csv,JOLVersionB.csv,"JOL Version B","Dissertation, JOL version B",CARROT,POTATO,BUFFER3,Buffer,91,93,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,3409,,,2553,3018,,,,50,1
w10039944_eec,p49viqewix,Nick_Dissertation_EX1,1,9,2020-05-06T11:19:24-07:00,4.244588136673,6,versionA_stim.csv,JOLVersionB.csv,"JOL Version B","Dissertation, JOL version B",CAMP,ADVENTURE,BUFFER3,Buffer,95,95,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,4027,,,3096,3654,,,,30,1
w10039944_eec,p49viqewix,Nick_Dissertation_EX1,1,10,2020-05-06T11:19:27-07:00,3.0208959579468,6,versionA_stim.csv,JOLVersionB.csv,"JOL Version B","Dissertation, JOL version B",NOODLE,STRING,BUFFER3,Buffer,92,96,JOL,User,-,"How likely are you to correctly recall the second item in the pair?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,2796,,,1813,2428,,,,20,1
