Username,ID,ExperimentName,Session,Trial,Date,TimeDif,"Condition Number","Stimuli File","Order File","Condition Description","Condition Notes",Stimuli*Cue,Stimuli*Answer,Stimuli*Shuffle,"Stimuli*Stimuli Notes",Stimuli*Value,Procedure*Item,"Procedure*Trial Type","Procedure*Max Time","Procedure*Min Time",Procedure*Text,"Procedure*Procedure Notes",Procedure*Shuffle,Response*RT,Response*Response,Response*Accuracy,Response*RTfirst,Response*RTlast,Response*strictAcc,Response*lenientAcc,Response*focus,Response*JOL,Response*Focus
w10088462_kb,wxkjfdbcjm,Nick_Dissertation_EX1,1,1,2020-08-26T13:05:08-07:00,68.376314878464,12,versionC_stim.csv,JAMVersionD.csv,"JAM Version D","Dissertation, JAM version D",,,,,,0,Instruct,-,5,"In this section, you will be presented with a series of word pairs.",Initial_Instruct,Instruct1,68105,,,-1,-1,,,,,1
w10088462_kb,wxkjfdbcjm,Nick_Dissertation_EX1,1,2,2020-08-26T13:05:49-07:00,40.481780052185,12,versionC_stim.csv,JAMVersionD.csv,"JAM Version D","Dissertation, JAM version D",,,,,,0,Instruct,-,10,"As you study, you will be asked to rate how often the words in each pair are used together. Assume 100 college students from around the nation gave responses to each CUE (first) word. How many of these 100 students do you think would have given the RESPONSE (second) word?",,Instruct13,40169,,,-1,-1,,,,,1
w10088462_kb,wxkjfdbcjm,Nick_Dissertation_EX1,1,3,2020-08-26T13:06:01-07:00,12.581876993179,12,versionC_stim.csv,JAMVersionD.csv,"JAM Version D","Dissertation, JAM version D",,,,,,0,Instruct,-,10,"For example, if you are given the pair CAT - DOG, a rating of 0 indicates that DOG is not a commonly given response to the word CAT, while a score of 100 indicates that DOG would be a common response.",,Instruct14,12312,,,-1,-1,,,,,1
w10088462_kb,wxkjfdbcjm,Nick_Dissertation_EX1,1,4,2020-08-26T13:06:15-07:00,13.863616943359,12,versionC_stim.csv,JAMVersionD.csv,"JAM Version D","Dissertation, JAM version D",,,,,,0,Instruct,-,10,"When making your ratings, it is criticial that you use the full range of the scale. You will be disqualified for only giving ratings of 0 or 100! After making your rating, press Enter to advance to the next pair.",,Instruct15,13557,,,-1,-1,,,,,1
w10088462_kb,wxkjfdbcjm,Nick_Dissertation_EX1,1,5,2020-08-26T13:06:18-07:00,2.33083319664,12,versionC_stim.csv,JAMVersionD.csv,"JAM Version D","Dissertation, JAM version D",,,,,,0,Instruct,User,-,"You will now begin the study. Press Enter when you are ready to begin.",,Instruct16,2034,,,-1,-1,,,,,1
w10088462_kb,wxkjfdbcjm,Nick_Dissertation_EX1,1,6,2020-08-26T13:06:28-07:00,10.074930906296,12,versionC_stim.csv,JAMVersionD.csv,"JAM Version D","Dissertation, JAM version D",POTATO,CARROT,BUFFER3,Buffer,91,96,FREQ,User,-,"How often are these two words used together?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,9491,,,8262,8475,,,,10,1
w10088462_kb,wxkjfdbcjm,Nick_Dissertation_EX1,1,7,2020-08-26T13:06:32-07:00,4.4165508747101,12,versionC_stim.csv,JAMVersionD.csv,"JAM Version D","Dissertation, JAM version D",ADVENTURE,CAMP,BUFFER3,Buffer,95,92,FREQ,User,-,"How often are these two words used together?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,4201,,,3360,3574,,,,95,1
w10088462_kb,wxkjfdbcjm,Nick_Dissertation_EX1,1,8,2020-08-26T13:06:35-07:00,3.0376901626587,12,versionC_stim.csv,JAMVersionD.csv,"JAM Version D","Dissertation, JAM version D",STRING,NOODLE,BUFFER3,Buffer,92,93,FREQ,User,-,"How often are these two words used together?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,2793,,,2377,2377,,,,0,1
w10088462_kb,wxkjfdbcjm,Nick_Dissertation_EX1,1,9,2020-08-26T13:06:39-07:00,3.8538699150085,12,versionC_stim.csv,JAMVersionD.csv,"JAM Version D","Dissertation, JAM version D",FISH,SHRIMP,BUFFER3,Buffer,93,94,FREQ,User,-,"How often are these two words used together?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,3481,,,2725,2981,,,,50,1
w10088462_kb,wxkjfdbcjm,Nick_Dissertation_EX1,1,10,2020-08-26T13:06:43-07:00,4.5064470767975,12,versionC_stim.csv,JAMVersionD.csv,"JAM Version D","Dissertation, JAM version D",FROZEN,ICE,BUFFER3,Buffer,94,95,FREQ,User,-,"How often are these two words used together?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,BUFFER,4277,,,2536,3667,,,,98,1
w10088462_kb,wxkjfdbcjm,Nick_Dissertation_EX1,1,11,2020-08-26T13:06:47-07:00,3.6716849803925,12,versionC_stim.csv,JAMVersionD.csv,"JAM Version D","Dissertation, JAM version D",LOVE,AFFECTION,Study2,B,115,141,FREQ,User,-,"How often are these two words used together?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,"Study Phase",3410,,,2525,2865,,,,100,1
w10088462_kb,wxkjfdbcjm,Nick_Dissertation_EX1,1,12,2020-08-26T13:06:51-07:00,3.7588138580322,12,versionC_stim.csv,JAMVersionD.csv,"JAM Version D","Dissertation, JAM version D",HAVE,OWN,Study2,S,153,103,FREQ,User,-,"How often are these two words used together?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,"Study Phase",3494,,,2759,3090,,,,100,1
w10088462_kb,wxkjfdbcjm,Nick_Dissertation_EX1,1,13,2020-08-26T13:06:54-07:00,3.2241451740265,12,versionC_stim.csv,JAMVersionD.csv,"JAM Version D","Dissertation, JAM version D",MAROON,JUSTICE,Study2,U,156,175,FREQ,User,-,"How often are these two words used together?|Type your response on a scale from 0-100 and then press Enter.",Study/JOL,"Study Phase",3001,,,2602,2603,,,,0,1
